CIN,Company_Name,Company_Class,Date_of_Incorporation,Authorized_Capital,Paidup_Capital,Company_Status,NIC_Code,Registered_Address,RoC,State
UCH00053KP243167,DEL-Agro-53 Pvt Ltd,Private (Ltd by shares),2019-10-02,10000000.0,8000000.0,Active,70,"99, Delhi",RoC-Delhi,Delhi
UCH00055KP388204,DEL-Agro-55 Pvt Ltd,Public,2010-02-19,100000.0,50000.0,Active,10,"138, Delhi",RoC-Delhi,Delhi
UCH00056KP219754,DEL-Foods-56 Pvt Ltd,Private (Ltd by shares),2010-08-19,5000000.0,4000000.0,Active,72,"199, Delhi",RoC-Delhi,Delhi
UCH00057KP329157,DEL-Retail-57 Pvt Ltd,Private (Ltd by shares),2016-09-27,10000000.0,5000000.0,Dormant,71,"27, Delhi",RoC-Delhi,Delhi
UCH00058KP465509,DEL-Consult-58 Pvt Ltd,Public,2025-04-10,10000000.0,5000000.0,Dormant,62,"23, Delhi",RoC-Delhi,Delhi
UCH00059KP739905,DEL-Info-59 Pvt Ltd,Private,2008-04-07,12000000.0,10000000.0,Strike Off,96,"110, Delhi",RoC-Delhi,Delhi
UCH00060KP467856,DEL-Fin-60 Pvt Ltd,Private (Ltd by shares),2024-03-26,300000.0,100000.0,Active,72,"72, Delhi",RoC-Delhi,Delhi
UCH00061KP380329,DEL-Consult-61 Pvt Ltd,Private (Ltd by shares),2022-03-11,5000000.0,4000000.0,Amalgamated,72,"132, Delhi",RoC-Delhi,Delhi
UCH00062KP787757,DEL-Agro-62 Pvt Ltd,Private,2008-03-25,10000000.0,8000000.0,Active,62,"180, Delhi",RoC-Delhi,Delhi
UCH00063KP249077,DEL-Fin-63 Pvt Ltd,Public,2012-03-23,500000.0,250000.0,Amalgamated,70,"162, Delhi",RoC-Delhi,Delhi
UCH00064KP640659,DEL-Info-64 Pvt Ltd,Private (Ltd by shares),2025-07-13,1000000.0,500000.0,Active,64,"72, Delhi",RoC-Delhi,Delhi
UCH00066KP964915,DEL-Agro-66 Pvt Ltd,Public,2016-02-26,2000000.0,1600000.0,Amalgamated,64,"127, Delhi",RoC-Delhi,Delhi
UCH00067KP993829,DEL-Retail-67 Pvt Ltd,Private (Ltd by shares),2015-05-11,2000000.0,2000000.0,Active,72,"88, Delhi",RoC-Delhi,Delhi
UCH00068KP999312,DEL-Agro-68 Pvt Ltd,Public,2006-01-04,5000000.0,4000000.0,Active,11,"113, Delhi",RoC-Delhi,Delhi
UCH00069KP387330,DEL-Tech-69 Pvt Ltd,Public,2005-07-07,5000000.0,2500000.0,Amalgamated,46,"168, Delhi",RoC-Delhi,Delhi
UCH00070KP515594,DEL-Info-70 Pvt Ltd,Private (Ltd by shares),2013-02-12,5000000.0,5000000.0,Dormant,10,"79, Delhi",RoC-Delhi,Delhi
UCH00071KP323788,DEL-Retail-71 Pvt Ltd,Private,2012-07-21,100000.0,100000.0,Active,10,"20, Delhi",RoC-Delhi,Delhi
UCH00072KP829386,DEL-Foods-72 Pvt Ltd,Public,2023-04-17,5000000.0,4000000.0,Active,10,"31, Delhi",RoC-Delhi,Delhi
UCH00074KP656278,DEL-Fin-74 Pvt Ltd,Private (Ltd by shares),2016-05-05,1000000.0,500000.0,Active,11,"3, Delhi",RoC-Delhi,Delhi
UCH00075KP884616,DEL-Agro-75 Pvt Ltd,Private (Ltd by shares),2025-03-15,500000.0,500000.0,Active,86,"106, Delhi",RoC-Delhi,Delhi
UCH00076KP865470,DEL-Retail-76 Pvt Ltd,Public,2019-04-03,100000.0,50000.0,Active,72,"90, Delhi",RoC-Delhi,Delhi
UCH00077KP680278,DEL-Fin-77 Pvt Ltd,Private (Ltd by shares),2015-03-08,500000.0,500000.0,Active,47,"154, Delhi",RoC-Delhi,Delhi
UCH00078KP642899,DEL-Fin-78 Pvt Ltd,Private,2024-05-25,5000000.0,2500000.0,Active,47,"131, Delhi",RoC-Delhi,Delhi
UCH00079KP218220,DEL-Agro-79 Pvt Ltd,Private (Ltd by shares),2017-05-21,150000.0,50000.0,Dormant,64,"128, Delhi",RoC-Delhi,Delhi
UCH00080KP505629,DEL-Consult-80 Pvt Ltd,Public,2024-02-17,80000.0,80000.0,Strike Off,46,"146, Delhi",RoC-Delhi,Delhi
UCH00081KP715895,DEL-Tech-81 Pvt Ltd,Public,2016-09-22,200000.0,160000.0,Active,10,"4, Delhi",RoC-Delhi,Delhi
UCH00082KP847245,DEL-Fin-82 Pvt Ltd,Public,2011-01-02,10000000.0,8000000.0,Active,86,"197, Delhi",RoC-Delhi,Delhi
UCH00083KP187657,DEL-Foods-83 Pvt Ltd,Private (Ltd by shares),2018-12-13,100000.0,100000.0,Dormant,62,"21, Delhi",RoC-Delhi,Delhi
UCH00084KP832614,DEL-Retail-84 Pvt Ltd,Private,2011-03-18,500000.0,400000.0,Active,62,"187, Delhi",RoC-Delhi,Delhi
UCH00085KP738407,DEL-Tech-85 Pvt Ltd,Private (Ltd by shares),2006-04-03,1000000.0,500000.0,Dormant,72,"80, Delhi",RoC-Delhi,Delhi
UCH00087KP223791,DEL-Consult-87 Pvt Ltd,Public,2013-03-12,240000.0,200000.0,Active,96,"8, Delhi",RoC-Delhi,Delhi
UCH00088KP577309,DEL-Fin-88 Pvt Ltd,Private,2018-05-17,150000.0,80000.0,Active,70,"93, Delhi",RoC-Delhi,Delhi
UCH00089KP701790,DEL-Info-89 Pvt Ltd,Private,2020-10-06,500000.0,250000.0,Active,11,"186, Delhi",RoC-Delhi,Delhi
UCH00090KP148215,DEL-Retail-90 Pvt Ltd,Public,2012-12-17,100000.0,50000.0,Active,47,"94, Delhi",RoC-Delhi,Delhi
UCH00091KP437433,DEL-Agro-91 Pvt Ltd,Private (Ltd by shares),2009-03-28,100000.0,100000.0,Amalgamated,47,"107, Delhi",RoC-Delhi,Delhi
UCH00092KP626428,DEL-Info-92 Pvt Ltd,Private,2015-05-27,150000.0,100000.0,Strike Off,11,"14, Delhi",RoC-Delhi,Delhi
UCH00093KP911102,DEL-Consult-93 Pvt Ltd,Public,2012-09-02,1000000.0,500000.0,Dormant,62,"80, Delhi",RoC-Delhi,Delhi
UCH00095KP868043,DEL-Fin-95 Pvt Ltd,Private,2024-04-15,500000.0,500000.0,Dormant,47,"195, Delhi",RoC-Delhi,Delhi
UCH00096KP980357,DEL-Info-96 Pvt Ltd,Public,2009-01-14,100000.0,50000.0,Strike Off,86,"3, Delhi",RoC-Delhi,Delhi
UCH00097KP315161,DEL-Fin-97 Pvt Ltd,Public,2005-11-13,10000000.0,10000000.0,Active,11,"61, Delhi",RoC-Delhi,Delhi
UCH00098KP342716,DEL-Consult-98 Pvt Ltd,Public,2020-01-05,5000000.0,4000000.0,Active,10,"134, Delhi",RoC-Delhi,Delhi
UCH00099KP239999,DEL-Info-99 Pvt Ltd,Private,2016-08-24,80000.0,100000.0,Active,71,"101, Delhi",RoC-Delhi,Delhi
UCH00100KP405844,DEL-Foods-100 Pvt Ltd,Public,2023-10-02,1000000.0,1000000.0,Active,47,"81, Delhi",RoC-Delhi,Delhi
UCH00101KP242723,DEL-Consult-101 Pvt Ltd,Private (Ltd by shares),2015-06-15,500000.0,250000.0,Active,47,"198, Delhi",RoC-Delhi,Delhi
UCH00102KP526259,DEL-Tech-102 Pvt Ltd,Public,2008-03-04,200000.0,160000.0,Dormant,63,"138, Delhi",RoC-Delhi,Delhi
UCH00103KP265271,DEL-Consult-103 Pvt Ltd,Public,2011-08-10,1000000.0,800000.0,Active,11,"176, Delhi",RoC-Delhi,Delhi
UCH00104KP845702,DEL-Agro-104 Pvt Ltd,Public,2024-01-07,10000000.0,8000000.0,Active,11,"92, Delhi",RoC-Delhi,Delhi
UCH00105KP524035,DEL-Consult-105 Pvt Ltd,Private (Ltd by shares),2021-01-22,500000.0,400000.0,Strike Off,10,"116, Delhi",RoC-Delhi,Delhi
UCH00106KP112537,DEL-Tech-106 Pvt Ltd,Private,2022-04-04,1200000.0,500000.0,Active,11,"200, Delhi",RoC-Delhi,Delhi
UCH00107KP714590,DEL-Foods-107 Pvt Ltd,Private,2009-04-27,1200000.0,800000.0,Active,72,"20, Delhi",RoC-Delhi,Delhi
UCH00108KP228479,DEL-Tech-108 Pvt Ltd,Private,2007-04-21,1000000.0,500000.0,Active,63,"119, Delhi",RoC-Delhi,Delhi
UCH00109KP130914,DEL-Retail-109 Pvt Ltd,Public,2010-10-14,10000000.0,10000000.0,Amalgamated,70,"175, Delhi",RoC-Delhi,Delhi
UCH00110KP255851,DEL-Tech-110 Pvt Ltd,Private (Ltd by shares),2010-06-07,200000.0,160000.0,Active,70,"158, Delhi",RoC-Delhi,Delhi
UCH00111KP602300,DEL-Tech-111 Pvt Ltd,Public,2024-04-21,750000.0,400000.0,Amalgamated,71,"23, Delhi",RoC-Delhi,Delhi
UCH00113KP626797,DEL-Foods-113 Pvt Ltd,Public,2016-08-18,10000000.0,8000000.0,Active,72,"100, Delhi",RoC-Delhi,Delhi
UCH00115KP352867,DEL-Foods-115 Pvt Ltd,Private (Ltd by shares),2016-10-08,200000.0,100000.0,Active,86,"137, Delhi",RoC-Delhi,Delhi
UCH00116KP284654,DEL-Agro-116 Pvt Ltd,Public,2006-04-19,10000000.0,8000000.0,Strike Off,46,"152, Delhi",RoC-Delhi,Delhi
UCH00118KP158896,DEL-Agro-118 Pvt Ltd,Private,2020-09-10,160000.0,160000.0,Active,11,"155, Delhi",RoC-Delhi,Delhi
UCH00119KP457311,DEL-Info-119 Pvt Ltd,Public,2005-09-16,100000.0,80000.0,Active,46,"46, Delhi",RoC-Delhi,Delhi
UCH00120KP987599,DEL-Fin-120 Pvt Ltd,Private,2006-01-05,2000000.0,2000000.0,Active,11,"94, Delhi",RoC-Delhi,Delhi
UCH00121KP416423,DEL-Foods-121 Pvt Ltd,Private,2016-12-22,1000000.0,1000000.0,Active,63,"35, Delhi",RoC-Delhi,Delhi
UCH00122KP689275,DEL-Info-122 Pvt Ltd,Public,2018-11-16,5000000.0,4000000.0,Active,96,"158, Delhi",RoC-Delhi,Delhi
UCH00123KP869649,DEL-Info-123 Pvt Ltd,Private,2012-11-19,10000000.0,5000000.0,Dormant,62,"76, Delhi",RoC-Delhi,Delhi
UCH00124KP133955,DEL-Agro-124 Pvt Ltd,Public,2010-12-01,5000000.0,5000000.0,Amalgamated,72,"155, Delhi",RoC-Delhi,Delhi
UCH00125KP447255,DEL-Info-125 Pvt Ltd,Private,2024-04-21,2000000.0,1000000.0,Dormant,46,"20, Delhi",RoC-Delhi,Delhi
UCH00127KP504684,DEL-Retail-127 Pvt Ltd,Public,2007-06-09,10000000.0,5000000.0,Active,10,"188, Delhi",RoC-Delhi,Delhi
UCH00128KP969067,DEL-Retail-128 Pvt Ltd,Private (Ltd by shares),2010-07-16,1000000.0,800000.0,Amalgamated,11,"148, Delhi",RoC-Delhi,Delhi
UCH00129KP434198,DEL-Foods-129 Pvt Ltd,Private,2012-03-15,80000.0,50000.0,Active,10,"27, Delhi",RoC-Delhi,Delhi
UCH00130KP197627,DEL-Foods-130 Pvt Ltd,Private (Ltd by shares),2015-03-13,200000.0,200000.0,Active,71,"153, Delhi",RoC-Delhi,Delhi
UCH00131KP555292,DEL-Agro-131 Pvt Ltd,Private,2020-12-01,1500000.0,1000000.0,Dormant,72,"14, Delhi",RoC-Delhi,Delhi
UCH00132KP395198,DEL-Foods-132 Pvt Ltd,Private,2015-04-07,1000000.0,1000000.0,Active,86,"61, Delhi",RoC-Delhi,Delhi
UCH00134KP126985,DEL-Agro-134 Pvt Ltd,Private (Ltd by shares),2014-11-21,2000000.0,1600000.0,Active,11,"44, Delhi",RoC-Delhi,Delhi
UCH00135KP593821,DEL-Retail-135 Pvt Ltd,Public,2014-02-16,10000000.0,5000000.0,Active,64,"170, Delhi",RoC-Delhi,Delhi
UCH00136KP487345,DEL-Agro-136 Pvt Ltd,Private,2007-11-18,1000000.0,500000.0,Strike Off,64,"115, Delhi",RoC-Delhi,Delhi
UCH00137KP164633,DEL-Agro-137 Pvt Ltd,Private (Ltd by shares),2013-08-15,500000.0,250000.0,Dormant,72,"193, Delhi",RoC-Delhi,Delhi
UCH00139KP413369,DEL-Tech-139 Pvt Ltd,Private (Ltd by shares),2021-07-18,4000000.0,4000000.0,Active,70,"102, Delhi",RoC-Delhi,Delhi
UCH00141KP146372,DEL-Tech-141 Pvt Ltd,Private (Ltd by shares),2023-04-19,200000.0,200000.0,Active,64,"121, Delhi",RoC-Delhi,Delhi
UCH00142KP961186,DEL-Tech-142 Pvt Ltd,Public,2021-01-14,2000000.0,1600000.0,Dormant,96,"116, Delhi",RoC-Delhi,Delhi
UCH00143KP239158,DEL-Foods-143 Pvt Ltd,Private,2012-02-18,10000000.0,5000000.0,Amalgamated,47,"76, Delhi",RoC-Delhi,Delhi
UCH00144KP837468,DEL-Retail-144 Pvt Ltd,Private (Ltd by shares),2025-02-01,1000000.0,1000000.0,Active,46,"147, Delhi",RoC-Delhi,Delhi
UCH00145KP928226,DEL-Consult-145 Pvt Ltd,Private (Ltd by shares),2023-01-15,1000000.0,500000.0,Amalgamated,46,"95, Delhi",RoC-Delhi,Delhi
UCH00146KP824304,DEL-Foods-146 Pvt Ltd,Private,2019-12-21,100000.0,100000.0,Active,64,"136, Delhi",RoC-Delhi,Delhi
UCH00147KP184891,DEL-Fin-147 Pvt Ltd,Private (Ltd by shares),2014-07-25,500000.0,500000.0,Active,86,"86, Delhi",RoC-Delhi,Delhi
UCH00148KP483349,DEL-Retail-148 Pvt Ltd,Private,2006-09-22,500000.0,250000.0,Strike Off,64,"159, Delhi",RoC-Delhi,Delhi
UCH00149KP843793,DEL-Consult-149 Pvt Ltd,Private,2016-06-06,5000000.0,5000000.0,Active,71,"53, Delhi",RoC-Delhi,Delhi
UCH00150KP888819,DEL-Fin-150 Pvt Ltd,Private,2015-04-18,100000.0,100000.0,Dormant,96,"180, Delhi",RoC-Delhi,Delhi
UCH00151KP157105,DEL-Tech-151 Pvt Ltd,Public,2012-06-12,500000.0,500000.0,Amalgamated,62,"96, Delhi",RoC-Delhi,Delhi
UCH00152KP657742,DEL-Info-152 Pvt Ltd,Public,2019-08-17,2000000.0,1000000.0,Dormant,96,"137, Delhi",RoC-Delhi,Delhi
UCH00153KP580115,DEL-Tech-153 Pvt Ltd,Public,2019-10-12,12000000.0,10000000.0,Active,47,"21, Delhi",RoC-Delhi,Delhi
UCH00154KP830943,DEL-Agro-154 Pvt Ltd,Private,2010-05-03,80000.0,50000.0,Active,11,"128, Delhi",RoC-Delhi,Delhi
UCH00155KP667735,DEL-Agro-155 Pvt Ltd,Public,2011-09-21,100000.0,80000.0,Amalgamated,86,"122, Delhi",RoC-Delhi,Delhi
UCH00156KP166007,DEL-Tech-156 Pvt Ltd,Private (Ltd by shares),2018-08-24,5000000.0,2500000.0,Active,47,"60, Delhi",RoC-Delhi,Delhi
UCH00157KP722180,DEL-Info-157 Pvt Ltd,Private (Ltd by shares),2025-06-14,3000000.0,1600000.0,Strike Off,70,"179, Delhi",RoC-Delhi,Delhi
UCH00158KP280079,DEL-Consult-158 Pvt Ltd,Private,2022-08-15,500000.0,500000.0,Amalgamated,62,"67, Delhi",RoC-Delhi,Delhi
UCH00159KP398196,DEL-Retail-159 Pvt Ltd,Private (Ltd by shares),2020-06-10,10000000.0,5000000.0,Active,63,"43, Delhi",RoC-Delhi,Delhi
UCH00160KP826515,DEL-Info-160 Pvt Ltd,Private,2010-12-18,500000.0,250000.0,Active,96,"40, Delhi",RoC-Delhi,Delhi
UCH00161KP373056,DEL-Foods-161 Pvt Ltd,Private,2012-02-02,500000.0,500000.0,Active,70,"48, Delhi",RoC-Delhi,Delhi
UCH00162KP491029,DEL-Retail-162 Pvt Ltd,Private,2022-12-02,5000000.0,4000000.0,Strike Off,46,"139, Delhi",RoC-Delhi,Delhi
UCH00163KP580290,DEL-Foods-163 Pvt Ltd,Private,2022-05-04,100000.0,80000.0,Dormant,46,"40, Delhi",RoC-Delhi,Delhi
UCH00164KP403905,DEL-Consult-164 Pvt Ltd,Private (Ltd by shares),2022-09-11,5000000.0,5000000.0,Active,70,"147, Delhi",RoC-Delhi,Delhi
UCH00165KP602248,DEL-Tech-165 Pvt Ltd,Private (Ltd by shares),2009-10-24,1000000.0,800000.0,Active,96,"36, Delhi",RoC-Delhi,Delhi
UCH00166KP653545,DEL-Foods-166 Pvt Ltd,Public,2020-01-11,1000000.0,500000.0,Amalgamated,10,"98, Delhi",RoC-Delhi,Delhi
UCH00167KP291542,DEL-Foods-167 Pvt Ltd,Private,2007-02-04,2000000.0,1000000.0,Active,46,"197, Delhi",RoC-Delhi,Delhi
UCH00168KP441092,DEL-Agro-168 Pvt Ltd,Private (Ltd by shares),2009-05-14,5000000.0,2500000.0,Active,72,"7, Delhi",RoC-Delhi,Delhi
UCH00169KP439966,DEL-Foods-169 Pvt Ltd,Private,2006-05-13,100000.0,80000.0,Active,64,"97, Delhi",RoC-Delhi,Delhi
UCH00170KP633328,DEL-Consult-170 Pvt Ltd,Public,2006-04-08,10000000.0,10000000.0,Active,70,"130, Delhi",RoC-Delhi,Delhi
UCH00171KP607690,DEL-Tech-171 Pvt Ltd,Private (Ltd by shares),2008-05-02,500000.0,400000.0,Amalgamated,11,"105, Delhi",RoC-Delhi,Delhi
UCH00172KP900040,DEL-Fin-172 Pvt Ltd,Private,2012-01-09,2000000.0,2000000.0,Active,47,"167, Delhi",RoC-Delhi,Delhi
UCH00173KP491438,DEL-Fin-173 Pvt Ltd,Private,2014-10-14,1000000.0,500000.0,Active,46,"44, Delhi",RoC-Delhi,Delhi
UCH00174KP969659,DEL-Fin-174 Pvt Ltd,Private (Ltd by shares),2022-07-18,1000000.0,500000.0,Active,70,"75, Delhi",RoC-Delhi,Delhi
UCH00175KP498619,DEL-Foods-175 Pvt Ltd,Private,2010-01-02,1000000.0,800000.0,Active,86,"162, Delhi",RoC-Delhi,Delhi
UCH00176KP194073,DEL-Retail-176 Pvt Ltd,Private,2023-09-10,100000.0,50000.0,Active,62,"179, Delhi",RoC-Delhi,Delhi
UCH00177KP629342,DEL-Consult-177 Pvt Ltd,Private (Ltd by shares),2009-12-18,500000.0,400000.0,Active,72,"82, Delhi",RoC-Delhi,Delhi
UCH00178KP357874,DEL-Info-178 Pvt Ltd,Public,2015-11-09,10000000.0,10000000.0,Dormant,62,"83, Delhi",RoC-Delhi,Delhi
UCH00179KP102146,DEL-Fin-179 Pvt Ltd,Private,2011-08-20,500000.0,250000.0,Active,86,"122, Delhi",RoC-Delhi,Delhi
UCH00180KP664271,DEL-Tech-180 Pvt Ltd,Private (Ltd by shares),2005-11-06,1000000.0,1000000.0,Dormant,64,"167, Delhi",RoC-Delhi,Delhi
UCH00181KP229410,DEL-Foods-181 Pvt Ltd,Private (Ltd by shares),2007-09-01,10000000.0,10000000.0,Dormant,86,"97, Delhi",RoC-Delhi,Delhi
UCH00182KP585168,DEL-Foods-182 Pvt Ltd,Public,2016-07-06,10000000.0,10000000.0,Active,11,"50, Delhi",RoC-Delhi,Delhi
UCH00183KP194336,DEL-Consult-183 Pvt Ltd,Private (Ltd by shares),2005-04-24,100000.0,80000.0,Strike Off,47,"158, Delhi",RoC-Delhi,Delhi
UCH00184KP394394,DEL-Retail-184 Pvt Ltd,Private (Ltd by shares),2014-12-08,200000.0,160000.0,Strike Off,10,"181, Delhi",RoC-Delhi,Delhi
UCH00185KP390819,DEL-Fin-185 Pvt Ltd,Public,2024-04-01,200000.0,200000.0,Amalgamated,11,"129, Delhi",RoC-Delhi,Delhi
UCH00186KP716735,DEL-Agro-186 Pvt Ltd,Private,2010-09-07,5000000.0,5000000.0,Active,11,"191, Delhi",RoC-Delhi,Delhi
UCH00187KP988843,DEL-Info-187 Pvt Ltd,Private (Ltd by shares),2009-05-19,10000000.0,5000000.0,Active,47,"6, Delhi",RoC-Delhi,Delhi
UCH00188KP547861,DEL-Info-188 Pvt Ltd,Private (Ltd by shares),2022-10-09,5000000.0,5000000.0,Dormant,10,"173, Delhi",RoC-Delhi,Delhi
UCH00189KP813213,DEL-Fin-189 Pvt Ltd,Public,2006-06-14,10000000.0,8000000.0,Active,11,"120, Delhi",RoC-Delhi,Delhi
UCH00190KP391433,DEL-Retail-190 Pvt Ltd,Public,2016-09-25,100000.0,100000.0,Active,10,"137, Delhi",RoC-Delhi,Delhi
UCH00191KP946906,DEL-Tech-191 Pvt Ltd,Private,2015-01-13,200000.0,160000.0,Active,72,"189, Delhi",RoC-Delhi,Delhi
UCH00192KP165896,DEL-Info-192 Pvt Ltd,Private,2018-02-08,200000.0,100000.0,Strike Off,62,"161, Delhi",RoC-Delhi,Delhi
UCH00193KP359159,DEL-Tech-193 Pvt Ltd,Private,2005-08-14,10000000.0,5000000.0,Strike Off,62,"122, Delhi",RoC-Delhi,Delhi
UDI00001LQ556542,TAM-Agro-1 Pvt Ltd,Private,2011-04-05,100000.0,80000.0,Active,86,"161, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00002LQ683390,TAM-Retail-2 Pvt Ltd,Public,2024-05-11,5000000.0,2500000.0,Dormant,64,"142, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00003LQ534574,TAM-Agro-3 Pvt Ltd,Private (Ltd by shares),2013-09-15,10000000.0,5000000.0,Dormant,11,"38, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00004LQ661652,TAM-Foods-4 Pvt Ltd,Public,2023-10-25,100000.0,50000.0,Active,62,"106, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00005LQ280564,TAM-Foods-5 Pvt Ltd,Private,2017-11-16,2000000.0,2000000.0,Dormant,10,"104, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00006LQ447596,TAM-Info-6 Pvt Ltd,Private,2024-10-22,5000000.0,4000000.0,Active,64,"61, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00008LQ382507,TAM-Info-8 Pvt Ltd,Private (Ltd by shares),2008-04-05,500000.0,500000.0,Dormant,63,"107, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00009LQ607993,TAM-Consult-9 Pvt Ltd,Public,2025-02-07,1000000.0,500000.0,Amalgamated,96,"133, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00010LQ631413,TAM-Retail-10 Pvt Ltd,Private (Ltd by shares),2006-09-26,300000.0,100000.0,Active,96,"35, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00011LQ134677,TAM-Retail-11 Pvt Ltd,Public,2023-01-06,200000.0,100000.0,Active,47,"13, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00012LQ229890,TAM-Info-12 Pvt Ltd,Private,2011-05-12,10000000.0,8000000.0,Amalgamated,86,"8, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00013LQ678115,TAM-Foods-13 Pvt Ltd,Private,2016-08-20,1000000.0,500000.0,Dormant,72,"89, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00014LQ505343,TAM-Tech-14 Pvt Ltd,Private (Ltd by shares),2013-12-27,6000000.0,2500000.0,Active,10,"42, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00016LQ364650,TAM-Fin-16 Pvt Ltd,Private (Ltd by shares),2005-08-05,6000000.0,2500000.0,Active,47,"79, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00017LQ328808,TAM-Retail-17 Pvt Ltd,Private (Ltd by shares),2025-05-14,1200000.0,800000.0,Dormant,62,"78, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00018LQ794530,TAM-Consult-18 Pvt Ltd,Private (Ltd by shares),2021-10-13,3000000.0,1000000.0,Active,71,"96, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00019LQ166938,TAM-Foods-19 Pvt Ltd,Private (Ltd by shares),2025-10-20,500000.0,400000.0,Active,70,"71, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00021LQ126691,TAM-Info-21 Pvt Ltd,Public,2006-10-13,5000000.0,4000000.0,Active,96,"128, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00022LQ842464,TAM-Fin-22 Pvt Ltd,Public,2013-07-13,1000000.0,1000000.0,Active,72,"49, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00023LQ414777,TAM-Consult-23 Pvt Ltd,Private (Ltd by shares),2012-11-18,5000000.0,4000000.0,Strike Off,71,"44, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00025LQ422002,TAM-Retail-25 Pvt Ltd,Public,2015-11-03,200000.0,160000.0,Active,96,"85, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00026LQ765213,TAM-Fin-26 Pvt Ltd,Private (Ltd by shares),2013-10-10,1000000.0,500000.0,Active,10,"149, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00028LQ431752,TAM-Consult-28 Pvt Ltd,Private,2009-04-11,1200000.0,1000000.0,Dormant,46,"184, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00029LQ160831,TAM-Tech-29 Pvt Ltd,Public,2007-08-11,5000000.0,2500000.0,Strike Off,86,"116, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00031LQ659711,TAM-Agro-31 Pvt Ltd,Public,2018-07-14,1000000.0,800000.0,Active,10,"188, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00032LQ809621,TAM-Tech-32 Pvt Ltd,Private (Ltd by shares),2005-06-25,10000000.0,10000000.0,Active,10,"161, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00033LQ502181,TAM-Fin-33 Pvt Ltd,Public,2012-04-23,400000.0,400000.0,Active,11,"151, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00034LQ863187,TAM-Fin-34 Pvt Ltd,Private (Ltd by shares),2010-02-27,100000.0,80000.0,Active,70,"153, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00035LQ886553,TAM-Agro-35 Pvt Ltd,Public,2015-07-22,200000.0,160000.0,Dormant,63,"43, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00036LQ122977,TAM-Fin-36 Pvt Ltd,Private,2005-04-08,4000000.0,2500000.0,Active,96,"130, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00037LQ368214,TAM-Consult-37 Pvt Ltd,Private (Ltd by shares),2008-06-23,5000000.0,2500000.0,Amalgamated,86,"137, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00038LQ823255,TAM-Tech-38 Pvt Ltd,Public,2006-10-02,6000000.0,2500000.0,Active,10,"107, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00039LQ828961,TAM-Info-39 Pvt Ltd,Private,2017-02-18,500000.0,400000.0,Dormant,47,"162, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00040LQ735053,TAM-Info-40 Pvt Ltd,Public,2014-07-22,100000.0,100000.0,Active,72,"36, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00041LQ922880,TAM-Tech-41 Pvt Ltd,Private,2008-09-24,2000000.0,1000000.0,Active,11,"128, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00042LQ837606,TAM-Retail-42 Pvt Ltd,Private,2024-04-25,500000.0,500000.0,Active,63,"76, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00043LQ345896,TAM-Tech-43 Pvt Ltd,Private (Ltd by shares),2006-09-16,200000.0,200000.0,Dormant,63,"4, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00044LQ194458,TAM-Consult-44 Pvt Ltd,Private,2007-02-27,2400000.0,2000000.0,Dormant,46,"131, Tamil Nadu",RoC-Chennai,Tamil Nadu
UDI00045LQ586830,TAM-Tech-45 Pvt Ltd,Private,2008-05-21,200000.0,160000.0,Active,62,"26, Tamil Nadu",RoC-Chennai,Tamil Nadu
